,Unnamed: 0,MovieID,Title,Genres,Counts,Score
384,384,388,Boys Life (1995),['Drama'],40,2.9
385,385,389,"Colonel Chabert, Le (1994)","['Drama', 'Romance', 'War']",10,3.4
386,386,390,Faster Pussycat! Kill! Kill! (1965),"['Action', 'Comedy', 'Drama']",30,2.6
387,387,391,Jason's Lyric (1994),"['Crime', 'Drama']",102,2.75
388,388,392,"Secret Adventures of Tom Thumb, The (1993)","['Adventure', ""Children's""]",97,3.64
389,389,393,Street Fighter (1994),['Action'],20,3.7
390,390,394,Coldblooded (1995),['Action'],59,3.54
391,391,395,Desert Winds (1995),['Drama'],40,3.27
392,392,396,Fall Time (1995),['Drama'],25,2.8
393,393,397,"Fear, The (1995)",['Horror'],105,1.86
394,394,398,Frank and Ollie (1995),['Documentary'],18,3.67
395,395,399,Girl in the Cadillac (1995),['Drama'],0,0.0
396,396,400,Homage (1995),['Drama'],1,4.0
397,397,401,Mirage (1995),"['Action', 'Thriller']",12,2.42
398,398,402,Open Season (1996),['Comedy'],1,4.0
399,399,403,Two Crimes (1995),"['Comedy', 'Crime', 'Drama']",0,0.0
400,400,404,Brother Minister: The Assassination of Malcolm X (1994),['Documentary'],0,0.0
401,401,405,Highlander III: The Sorcerer (1994),"['Action', 'Sci-Fi']",2,3.0
402,402,406,Federal Hill (1994),['Drama'],1,3.0
403,403,407,In the Mouth of Madness (1995),"['Horror', 'Thriller']",0,0.0
404,404,408,8 Seconds (1994),['Drama'],4,3.75
405,405,409,Above the Rim (1994),['Drama'],203,2.12
406,406,410,Addams Family Values (1993),['Comedy'],8,3.62
407,407,411,You So Crazy (1994),['Comedy'],193,2.91
408,408,412,"Age of Innocence, The (1993)",['Drama'],72,3.32
409,409,413,Airheads (1994),['Comedy'],49,3.02
410,410,414,"Air Up There, The (1994)",['Comedy'],463,2.91
411,411,415,Another Stakeout (1993),"['Comedy', 'Thriller']",13,2.62
412,412,416,Bad Girls (1994),['Western'],295,3.56
413,413,417,Barcelona (1994),"['Comedy', 'Romance']",245,2.53
414,414,418,Being Human (1993),['Drama'],90,2.66
415,415,419,"Beverly Hillbillies, The (1993)",['Comedy'],179,2.48
416,416,420,Beverly Hills Cop III (1994),"['Action', 'Comedy']",89,2.43
417,417,421,Black Beauty (1994),"['Adventure', ""Children's""]",208,3.49
418,418,422,Blink (1994),['Thriller'],29,2.52
419,419,423,Blown Away (1994),"['Action', 'Thriller']",156,2.19
420,420,424,Blue Chips (1994),['Drama'],352,2.51
421,421,425,Blue Sky (1994),"['Drama', 'Romance']",94,3.36
422,422,426,Body Snatchers (1993),"['Horror', 'Sci-Fi', 'Thriller']",57,3.12
423,423,427,Boxing Helena (1993),"['Mystery', 'Romance', 'Thriller']",221,3.11
424,424,428,"Bronx Tale, A (1993)",['Drama'],75,2.6
425,425,429,Cabin Boy (1994),['Comedy'],105,3.61
426,426,430,Calendar Girl (1993),['Drama'],269,3.08
427,427,431,Carlito's Way (1993),"['Crime', 'Drama']",166,2.37
428,428,432,City Slickers II: The Legend of Curly's Gold (1994),"['Comedy', 'Western']",263,3.93
429,429,433,Clean Slate (1994),['Comedy'],187,2.38
430,430,434,Cliffhanger (1993),"['Action', 'Adventure', 'Crime']",24,2.42
431,431,435,Coneheads (1993),"['Comedy', 'Sci-Fi']",369,3.69
432,432,436,Color of Night (1994),"['Drama', 'Thriller']",392,2.58
433,433,437,Cops and Robbersons (1994),['Comedy'],48,2.79
434,434,438,"Cowboy Way, The (1994)","['Action', 'Comedy']",686,3.08
435,435,439,Dangerous Game (1993),['Drama'],533,2.61
436,436,440,Dave (1993),"['Comedy', 'Romance']",141,2.65
437,437,441,Dazed and Confused (1993),['Comedy'],64,2.05
438,438,442,Demolition Man (1993),"['Action', 'Sci-Fi']",152,2.62
439,439,443,"Endless Summer 2, The (1994)",['Documentary'],2,4.5
440,440,444,Even Cowgirls Get the Blues (1993),"['Comedy', 'Romance']",948,3.81
441,441,445,Fatal Instinct (1993),['Comedy'],643,3.69
442,442,446,Farewell My Concubine (1993),"['Drama', 'Romance']",640,2.99
443,443,447,"Favor, The (1994)","['Comedy', 'Romance']",31,3.39
444,444,448,Fearless (1993),['Drama'],81,2.3
445,445,449,Fear of a Black Hat (1993),['Comedy'],100,2.61
446,446,450,With Honors (1994),"['Comedy', 'Drama']",254,4.08
447,447,451,Flesh and Bone (1993),"['Drama', 'Mystery', 'Romance']",31,2.48
448,448,452,Widows' Peak (1994),['Drama'],228,3.6
449,449,453,For Love or Money (1993),['Comedy'],71,3.66
450,450,454,"Firm, The (1993)","['Drama', 'Thriller']",228,3.28
451,451,455,Free Willy (1993),"['Adventure', ""Children's"", 'Drama']",106,3.15
452,452,456,Fresh (1994),['Drama'],38,3.29
453,453,457,"Fugitive, The (1993)","['Action', 'Thriller']",67,3.22
454,454,458,Geronimo: An American Legend (1993),"['Drama', 'Western']",824,3.55
455,455,459,"Getaway, The (1994)",['Action'],285,2.59
456,456,460,Getting Even with Dad (1994),['Comedy'],93,4.0
457,457,461,Go Fish (1994),"['Drama', 'Romance']",1995,4.1
458,458,462,"Good Man in Africa, A (1994)","['Action', 'Adventure']",87,3.28
459,459,463,Guilty as Sin (1993),"['Crime', 'Drama', 'Thriller']",143,2.83
460,460,464,Hard Target (1993),"['Action', 'Adventure', 'Crime', 'Thriller']",38,2.26
461,461,465,Heaven & Earth (1993),"['Action', 'Drama', 'War']",86,3.28
462,462,466,Hot Shots! Part Deux (1993),"['Action', 'Comedy', 'War']",28,2.64
463,463,467,Live Nude Girls (1995),['Comedy'],47,2.74
464,464,468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","['Comedy', 'Romance']",216,2.78
465,465,469,"House of the Spirits, The (1993)","['Drama', 'Romance']",105,3.31
466,466,470,House Party 3 (1994),['Comedy'],573,2.8
467,467,471,"Hudsucker Proxy, The (1994)","['Comedy', 'Romance']",54,3.2
468,468,472,I'll Do Anything (1994),"['Comedy', 'Drama']",350,3.27
469,469,473,In the Army Now (1994),"['Comedy', 'War']",69,2.96
470,470,474,In the Line of Fire (1993),"['Action', 'Thriller']",38,1.74
471,471,475,In the Name of the Father (1993),['Drama'],599,3.63
472,472,476,"Inkwell, The (1994)","['Comedy', 'Drama']",44,2.7
473,473,477,What's Love Got to Do with It? (1993),['Drama'],151,2.23
474,474,478,Jimmy Hollywood (1994),['Comedy'],972,3.83
475,475,479,Judgment Night (1993),['Action'],312,3.9
476,476,480,Jurassic Park (1993),"['Action', 'Adventure', 'Sci-Fi']",35,2.69
477,477,481,Kalifornia (1993),"['Drama', 'Thriller']",195,3.47
478,478,482,Killing Zoe (1994),['Thriller'],24,2.46
479,479,483,King of the Hill (1993),['Drama'],133,2.8
480,480,484,Lassie (1994),"['Adventure', ""Children's""]",2672,3.76
481,481,485,Last Action Hero (1993),"['Action', 'Comedy']",294,3.38
482,482,486,Life with Mikey (1993),['Comedy'],176,3.53
483,483,487,Lightning Jack (1994),"['Comedy', 'Western']",74,3.74
484,484,488,M. Butterfly (1993),['Drama'],29,2.66
485,485,489,Made in America (1993),['Comedy'],500,2.51
486,486,490,Malice (1993),['Thriller'],64,2.81
487,487,491,"Man Without a Face, The (1993)",['Drama'],62,2.61
488,488,492,Manhattan Murder Mystery (1993),"['Comedy', 'Mystery']",39,3.38
489,489,493,Menace II Society (1993),"['Action', 'Crime', 'Drama']",97,2.47
490,490,494,Executive Decision (1996),"['Action', 'Thriller']",185,3.32
491,491,495,In the Realm of the Senses (Ai no corrida) (1976),['Drama'],212,3.32
492,492,496,What Happened Was... (1994),"['Comedy', 'Drama', 'Romance']",335,3.72
493,493,497,Much Ado About Nothing (1993),"['Comedy', 'Romance']",298,3.61
494,494,498,Mr. Jones (1993),"['Drama', 'Romance']",416,3.35
495,495,499,Mr. Wonderful (1993),"['Comedy', 'Romance']",42,3.38
496,496,500,Mrs. Doubtfire (1993),['Comedy'],37,3.22
497,497,501,Naked (1993),['Drama'],667,4.0
498,498,502,"Next Karate Kid, The (1994)","['Action', ""Children's""]",47,2.74
499,499,503,"New Age, The (1994)",['Drama'],49,2.76
500,500,504,No Escape (1994),"['Action', 'Sci-Fi']",838,3.42
501,501,505,North (1994),['Comedy'],94,3.61
502,502,506,Orlando (1993),['Drama'],155,1.94
503,503,507,"Perfect World, A (1993)","['Action', 'Drama']",13,3.69
504,504,508,Philadelphia (1993),['Drama'],178,2.96
505,505,509,"Piano, The (1993)","['Drama', 'Romance']",69,2.49
506,506,510,Poetic Justice (1993),['Drama'],114,3.49
507,507,511,"Program, The (1993)","['Action', 'Drama']",308,3.52
508,508,512,Robert A. Heinlein's The Puppet Masters (1994),"['Horror', 'Sci-Fi']",561,3.89
509,509,513,Radioland Murders (1994),"['Comedy', 'Mystery', 'Romance']",608,3.67
510,510,514,"Ref, The (1994)",['Comedy'],42,2.4
511,511,515,"Remains of the Day, The (1993)",['Drama'],152,3.11
512,512,516,Renaissance Man (1994),"['Comedy', 'Drama', 'War']",179,2.87
513,513,517,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",67,3.12
514,514,518,"Road to Wellville, The (1994)",['Comedy'],346,3.53
515,515,519,Robocop 3 (1993),"['Sci-Fi', 'Thriller']",450,3.92
516,516,520,Robin Hood: Men in Tights (1993),['Comedy'],248,2.87
517,517,521,Romeo Is Bleeding (1993),"['Crime', 'Thriller']",382,3.18
518,518,522,Romper Stomper (1992),"['Action', 'Drama']",149,2.46
519,519,523,Ruby in Paradise (1993),['Drama'],202,1.94
520,520,524,Rudy (1993),['Drama'],374,2.93
521,521,525,"Saint of Fort Washington, The (1993)",['Drama'],117,3.37
522,522,526,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],83,3.57
523,523,527,Schindler's List (1993),"['Drama', 'War']",117,3.66
524,524,528,"Scout, The (1994)",['Drama'],476,3.62
525,525,529,Searching for Bobby Fischer (1993),['Drama'],21,3.19
526,526,530,Second Best (1994),['Drama'],8,2.5
527,527,531,"Secret Garden, The (1993)","[""Children's"", 'Drama']",2304,4.51
528,528,532,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",68,2.51
529,529,533,"Shadow, The (1994)",['Action'],720,3.98
530,530,534,Shadowlands (1993),"['Drama', 'Romance']",2,3.5
531,531,535,Short Cuts (1993),['Drama'],338,3.77
532,532,536,"Simple Twist of Fate, A (1994)",['Drama'],389,3.05
533,533,537,Sirens (1994),"['Comedy', 'Drama']",203,2.73
534,534,538,Six Degrees of Separation (1993),['Drama'],286,3.84
535,535,539,Sleepless in Seattle (1993),"['Comedy', 'Romance']",301,3.82
536,536,540,Sliver (1993),['Thriller'],55,3.16
537,537,541,Blade Runner (1982),"['Film-Noir', 'Sci-Fi']",207,3.08
538,538,542,Son in Law (1993),['Comedy'],315,3.82
539,539,543,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",986,3.76
540,540,544,Striking Distance (1993),['Action'],169,2.22
541,541,545,Harlem (1993),['Drama'],1800,4.27
542,542,546,Super Mario Bros. (1993),"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",206,2.67
543,543,547,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']",682,3.38
544,544,548,Terminal Velocity (1994),['Action'],129,2.64
545,545,549,Thirty-Two Short Films About Glenn Gould (1993),['Documentary'],1,2.0
546,546,550,Threesome (1994),"['Comedy', 'Romance']",350,1.87
547,547,551,"Nightmare Before Christmas, The (1993)","[""Children's"", 'Comedy', 'Musical']",124,2.88
548,548,552,"Three Musketeers, The (1993)","['Action', 'Adventure', 'Comedy']",137,2.55
549,549,553,Tombstone (1993),['Western'],157,3.82
550,550,554,Trial by Jury (1994),['Thriller'],178,3.02
551,551,555,True Romance (1993),"['Action', 'Crime', 'Romance']",996,3.72
552,552,556,"War Room, The (1993)",['Documentary'],529,3.24
553,553,557,Mamma Roma (1962),['Drama'],553,3.87
554,554,558,"Pagemaster, The (1994)","['Action', 'Adventure', 'Animation', ""Children's"", 'Fantasy']",26,2.62
555,555,559,"Paris, France (1993)",['Comedy'],658,3.93
556,556,560,"Beans of Egypt, Maine, The (1994)",['Drama'],132,4.23
557,557,561,Killer (Bulletproof Heart) (1994),['Thriller'],2,4.5
558,558,562,Welcome to the Dollhouse (1995),"['Comedy', 'Drama']",135,2.7
559,559,563,Germinal (1993),['Drama'],5,3.0
560,560,564,Chasers (1994),['Comedy'],8,3.62
561,561,565,Cronos (1992),['Horror'],13,3.62
562,562,566,Naked in New York (1994),"['Comedy', 'Romance']",478,3.8
563,563,567,Kika (1993),['Drama'],17,3.24
564,564,568,Bhaji on the Beach (1993),"['Comedy', 'Drama']",45,2.27
565,565,569,Little Big League (1994),"[""Children's"", 'Comedy']",61,3.13
566,566,570,"Slingshot, The (K�disbellan ) (1993)","['Comedy', 'Drama']",13,2.92
567,567,571,"Wedding Gift, The (1994)",['Drama'],14,3.57
568,568,572,Foreign Student (1994),['Drama'],35,3.86
569,569,573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",['Drama'],100,2.93
570,570,574,Spanking the Monkey (1994),"['Comedy', 'Drama']",23,3.22
571,571,575,"Little Rascals, The (1994)","[""Children's"", 'Comedy']",34,3.59
572,572,576,Fausto (1993),['Comedy'],2,3.0
573,573,577,Andre (1994),"['Adventure', ""Children's""]",21,3.52
574,574,578,"Hour of the Pig, The (1993)","['Drama', 'Mystery']",175,3.45
575,575,579,"Scorta, La (1993)",['Thriller'],107,2.82
576,576,580,Princess Caraboo (1994),['Drama'],1,3.0
577,577,581,"Celluloid Closet, The (1995)",['Documentary'],55,2.96
578,578,582,Metisse (Caf� au Lait) (1993),['Comedy'],2,4.5
579,579,583,Dear Diary (Caro Diario) (1994),"['Comedy', 'Drama']",1,2.0
580,580,584,I Don't Want to Talk About It (De eso no se habla) (1993),['Drama'],62,3.24
581,581,585,"Brady Bunch Movie, The (1995)",['Comedy'],141,4.05
582,582,586,Home Alone (1990),"[""Children's"", 'Comedy']",2,3.0
583,583,587,Ghost (1990),"['Comedy', 'Romance', 'Thriller']",28,3.68
584,584,588,Aladdin (1992),"['Animation', ""Children's"", 'Comedy', 'Musical']",1,4.0
585,585,589,Terminator 2: Judgment Day (1991),"['Action', 'Sci-Fi', 'Thriller']",418,2.91
586,586,590,Dances with Wolves (1990),"['Adventure', 'Drama', 'Western']",675,3.13
587,587,591,Tough and Deadly (1995),"['Action', 'Drama', 'Thriller']",1124,3.5
588,588,592,Batman (1989),"['Action', 'Adventure', 'Crime', 'Drama']",1351,3.79
589,589,593,"Silence of the Lambs, The (1991)","['Drama', 'Thriller']",2649,4.06
590,590,594,Snow White and the Seven Dwarfs (1937),"['Animation', ""Children's"", 'Musical']",1451,3.92
591,591,595,Beauty and the Beast (1991),"['Animation', ""Children's"", 'Musical']",2,2.0
592,592,596,Pinocchio (1940),"['Animation', ""Children's""]",1431,3.6
593,593,597,Pretty Woman (1990),"['Comedy', 'Romance']",2578,4.35
594,594,598,Window to Paris (1994),['Comedy'],763,3.85
595,595,599,"Wild Bunch, The (1969)",['Western'],1060,3.89
596,596,600,Love and a .45 (1994),['Thriller'],498,3.75
597,597,601,"Wooden Man's Bride, The (Wu Kui) (1994)",['Drama'],1046,3.64
598,598,602,"Great Day in Harlem, A (1994)",['Documentary'],8,4.25
599,599,603,"Bye Bye, Love (1995)",['Comedy'],264,4.09
600,600,604,Criminals (1996),['Documentary'],30,3.0
601,601,605,One Fine Day (1996),"['Drama', 'Romance']",1,3.0
602,602,606,Candyman: Farewell to the Flesh (1995),['Horror'],41,4.12
603,603,607,Century (1993),['Drama'],58,3.0
604,604,608,Fargo (1996),"['Crime', 'Drama', 'Thriller']",0,0.0
605,605,609,Homeward Bound II: Lost in San Francisco (1996),"['Adventure', ""Children's""]",226,3.31
606,606,610,Heavy Metal (1981),"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",93,2.23
607,607,611,Hellraiser: Bloodline (1996),"['Action', 'Horror', 'Sci-Fi']",2,2.0
608,608,612,"Pallbearer, The (1996)",['Comedy'],2513,4.25
609,609,613,Jane Eyre (1996),"['Drama', 'Romance']",67,2.78
610,610,614,Loaded (1994),"['Drama', 'Thriller']",618,3.55
611,611,615,Bread and Chocolate (Pane e cioccolata) (1973),['Drama'],216,2.47
612,612,616,"Aristocats, The (1970)","['Animation', ""Children's""]",79,2.41
613,613,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",['Drama'],82,3.63
614,614,618,Two Much (1996),"['Comedy', 'Romance']",9,2.67
615,615,619,Ed (1996),['Comedy'],67,4.04
616,616,620,Scream of Stone (Schrei aus Stein) (1991),['Drama'],278,3.35
617,617,621,My Favorite Season (1993),['Drama'],17,3.65
618,618,623,"Modern Affair, A (1995)",['Romance'],9,2.11
619,619,624,Condition Red (1995),"['Action', 'Drama', 'Thriller']",32,2.59
620,620,625,Asfour Stah (1990),['Drama'],0,0.0
621,621,626,"Thin Line Between Love and Hate, A (1996)",['Comedy'],42,3.71
622,622,627,"Last Supper, The (1995)","['Drama', 'Thriller']",0,0.0
623,623,628,Primal Fear (1996),"['Drama', 'Thriller']",3,3.0
624,624,629,Rude (1995),['Drama'],1,4.0
625,625,630,Carried Away (1996),"['Drama', 'Romance']",0,0.0
626,626,631,All Dogs Go to Heaven 2 (1996),"['Animation', ""Children's"", 'Musical']",19,2.26
627,627,632,Land and Freedom (Tierra y libertad) (1995),['War'],121,3.6
628,628,633,Denise Calls Up (1995),['Comedy'],485,3.9
629,629,634,Theodore Rex (1995),['Comedy'],0,0.0
630,630,635,"Family Thing, A (1996)","['Comedy', 'Drama']",7,2.86
631,631,636,Frisk (1995),['Drama'],75,2.08
632,632,637,Sgt. Bilko (1996),['Comedy'],13,4.0
633,633,638,Jack and Sarah (1995),['Romance'],20,3.6
634,634,639,Girl 6 (1996),['Comedy'],3,1.67
635,635,640,Diabolique (1996),"['Drama', 'Thriller']",77,3.62
636,636,641,"Little Indian, Big City (Un indien dans la ville) (1994)",['Comedy'],0,0.0
637,637,642,Roula (1995),['Drama'],140,2.54
638,638,643,Peanuts - Die Bank zahlt alles (1996),['Comedy'],19,3.21
639,639,644,Happy Weekend (1996),['Comedy'],78,2.62
640,640,645,Nelly & Monsieur Arnaud (1995),['Drama'],71,2.68
641,641,647,Courage Under Fire (1996),"['Drama', 'War']",1,1.0
642,642,648,Mission: Impossible (1996),"['Action', 'Adventure', 'Mystery']",1,2.0
643,643,649,Cold Fever (� k�ldum klaka) (1994),"['Comedy', 'Drama']",3,2.0
644,644,650,Moll Flanders (1996),['Drama'],1,2.0
645,645,651,"Superweib, Das (1996)",['Comedy'],20,3.6
646,646,652,"301, 302 (1995)",['Mystery'],0,0.0
647,647,653,Dragonheart (1996),"['Action', 'Adventure', 'Fantasy']",441,3.55
648,648,654,Und keiner weint mir nach (1996),"['Drama', 'Romance']",1527,3.43
649,649,655,Mutters Courage (1995),['Comedy'],16,4.19
650,650,656,Eddie (1996),['Comedy'],89,3.47
651,651,657,Yankee Zulu (1994),"['Comedy', 'Drama']",1,2.0
652,652,658,Billy's Holiday (1995),['Drama'],9,2.89
653,653,659,Purple Noon (1960),"['Crime', 'Thriller']",612,3.23
654,654,660,August (1996),['Drama'],0,0.0
655,655,661,James and the Giant Peach (1996),"['Animation', ""Children's"", 'Musical']",1,1.0
656,656,662,Fear (1996),['Thriller'],39,2.56
657,657,663,Kids in the Hall: Brain Candy (1996),['Comedy'],2,3.0
658,658,664,Faithful (1996),['Comedy'],1,3.0
659,659,665,Underground (1995),['War'],25,3.72
660,660,666,All Things Fair (1996),['Drama'],2,1.5
661,661,667,Bloodsport 2 (1995),['Action'],525,3.46
662,662,668,Pather Panchali (1955),['Drama'],128,2.98
663,663,669,Aparajito (1956),['Drama'],264,3.42
664,664,670,"World of Apu, The (Apur Sansar) (1959)",['Drama'],8,3.0
665,665,671,Mystery Science Theater 3000: The Movie (1996),"['Comedy', 'Sci-Fi']",35,3.66
666,666,672,Tarantella (1995),['Drama'],3,3.33
667,667,673,Space Jam (1996),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",47,2.04
668,668,674,Barbarella (1968),"['Adventure', 'Sci-Fi']",47,4.4
669,669,675,Hostile Intentions (1994),"['Action', 'Drama', 'Thriller']",23,4.17
670,670,676,They Bite (1996),['Drama'],56,4.41
671,671,678,Some Folks Call It a Sling Blade (1993),"['Drama', 'Thriller']",456,3.68
672,672,679,"Run of the Country, The (1995)",['Drama'],2,2.0
673,673,680,Alphaville (1965),['Sci-Fi'],563,2.62
674,674,681,Clean Slate (Coup de Torchon) (1981),['Crime'],386,3.02
675,675,682,Tigrero: A Film That Was Never Made (1994),"['Documentary', 'Drama']",0,0.0
676,676,683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",['Documentary'],0,0.0
677,677,684,Windows (1980),['Drama'],0,0.0
678,678,685,It's My Party (1995),['Drama'],306,4.25
679,679,687,Country Life (1994),"['Drama', 'Romance']",2,3.5
680,680,688,Operation Dumbo Drop (1995),"['Action', 'Adventure', 'Comedy', 'War']",64,3.36
681,681,690,"Promise, The (Versprechen, Das) (1994)",['Romance'],15,3.93
682,682,691,Mrs. Winterbourne (1996),"['Comedy', 'Romance']",4,3.5
683,683,692,Solo (1996),"['Action', 'Sci-Fi', 'Thriller']",0,0.0
684,684,693,Under the Domin Tree (Etz Hadomim Tafus) (1994),['Drama'],1,1.0
685,685,694,"Substitute, The (1996)",['Action'],30,3.3
686,686,695,True Crime (1995),"['Mystery', 'Thriller']",0,0.0
687,687,696,Butterfly Kiss (1995),['Thriller'],3,3.0
688,688,697,Feeling Minnesota (1996),"['Drama', 'Romance']",213,2.28
689,689,698,Delta of Venus (1994),['Drama'],0,0.0
690,690,699,To Cross the Rubicon (1991),['Drama'],2,2.0
691,691,700,Angus (1995),['Comedy'],121,3.1
692,692,701,Daens (1992),['Drama'],106,2.11
693,693,702,Faces (1968),['Drama'],0,0.0
694,694,703,Boys (1996),['Drama'],141,2.65
695,695,704,"Quest, The (1996)","['Action', 'Adventure']",135,3.18
696,696,705,Cosi (1996),['Comedy'],4,3.25
697,697,706,Sunset Park (1996),['Drama'],85,2.55
698,698,707,Mulholland Falls (1996),"['Crime', 'Film-Noir', 'Thriller']",5,2.2
